Preferential,ProductAffected_2,FtaName,Roo_trans,Roo_packaging,Coo_retention,FtaCode,RooText_2,Coo_pen,ProductAffected_0,Coo_valid,productCode,ProductAffected_1,FtaStatusDesc,RooText_4,ProductAffected_4,Roo_wo,RooCode_1,partner,Roo_sets,MFN,Roo_demin,Coo_comp,Roo_outward,RooText_1,RooCode_0,Roo_rvcformula,Coo_err,Roo_accum,Roo_roll,rank,Roo_exhibitions,Coo_ver,FtaStatusDate,Coo_sup,ProductAffected_3,Coo_coo,Coo_app,RooText_3,RooCode_3,FtaId,FtaType,FtaScope,reporter,Roo_mo,Coo_tpi,Roo_indir,RooText_0,Coo_adv,Roo_draw,Roo_fungible,Coo_approved,Roo_terr,Roo_accessories,Coo_refund,RooCode_4,RooCode_2,Coo_exmptcoo
,,"FTA, Peru-United States",included,included,5 years,ITC00518,,provided,,4 years (for multiple shipments),8703900000,,IN FORCE,,,,,842,included (RVC 85%),,included (10%),not provided,not included,,RVC 35%,build up / build down / net cost,not provided,bilateral and full,not included,3,not included,Direct,01.02.2009,,,self-certification,provided,,,513,Free trade agreement,"Bilateral, Country-Country",604,,not provided,included,"No change in tariff classification is required, provided that there is a regional value content of not less than 35 percent under the net cost method.",within 150 days,not included,materials & final goods,not included,included,included,within 1 year,,,included (less than US$1500)
,,,,,,,,,,,8703900000,,,,,,,788,,,,,,,,,,,,1,,,,,,,,,,643,,,231,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,694,,,,,,,,,,,,3,,,,,,,,,,145,,,686,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,498,,,,,,,,,,,,2,,,,,,,,,,642,,,051,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,052,,,,,,,,,,,,2,,,,,,,,,,13,,,044,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,583,,,,,,,,,,,,2,,,,,,,,,,632,,,548,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,324,,,,,,,,,,,,2,,,,,,,,,,853,,,140,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,417,,,,,,,,,,,,1,,,,,,,,,,316,,,051,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,480,,,,,,,,,,,,1,,,,,,,,,,853,,,108,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,430,,,,,,,,,,,,3,,,,,,,,,,145,,,324,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,795,,,,,,,,,,,,1,,,,,,,,,,642,,,417,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,608,,,,,,,,,,,,4,,,,,,,,,,692,,,418,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,894,,,,,,,,,,,,1,,,,,,,,,,853,,,728,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,732,,,,,,,,,,,,1,,,,,,,,,,853,,,566,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,800,,,,,,,,,,,,2,,,,,,,,,,144,,,646,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,170,,,,,,,,,,,,2,,,,,,,,,,18,,,028,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,670,,,,,,,,,,,,2,,,,,,,,,,963,,,659,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,800,,,,,,,,,,,,1,,,,,,,,,,853,,,516,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,702,,,,,,,,,,,,2,,,,,,,,,,416,,,048,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,308,,,,,,,,,,,,1,,,,,,,,,,18,,,170,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,699,,,,,,,,,,,,3,,,,,,,,,,654,,,064,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,760,,,,,,,,,,,,2,,,,,,,,,,651,,,368,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,504,,,,,,,,,,,,2,,,,,,,,,,853,,,450,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,508,,,,,,,,,,,,3,,,,,,,,,,853,,,180,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,352,,,,,,,,,,,,1,,,,,,,,,,332,,,344,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,296,,,,,,,,,,,,1,,,,,,,,,,632,,,242,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,180,,,,,,,,,,,,1,,,,,,,,,,853,,,148,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,308,,,,,,,,,,,,1,,,,,,,,,,13,,,084,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,818,,,,,,,,,,,,2,,,,,,,,,,651,,,400,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,686,,,,,,,,,,,,2,,,,,,,,,,145,,,430,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,466,,,,,,,,,,,,1,,,,,,,,,,145,,,204,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,887,,,,,,,,,,,,2,,,,,,,,,,651,,,368,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,438,,,,,,,,,,,,4,,,,,,,,,,755,,,352,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,728,,,,,,,,,,,,1,,,,,,,,,,853,,,624,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,740,,,,,,,,,,,,2,,,,,,,,,,18,,,028,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,699,,,,,,,,,,,,3,,,,,,,,,,103,,,418,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,662,,,,,,,,,,,,1,,,,,,,,,,640,,,052,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,554,,,,,,,,,,,,1,,,,,,,,,,877,,,520,,,,,,,,,,,,,,
,,"FTA, EFTA-GCC",included,included,3 years,ITC00337,,provided,,12 months,8703900000,,IN FORCE,,,provided,,682,included (RVC 85%),,included (10%),not provided,included,,CTH or RVC 40%,import content,provided,diagonal,included,5,included,Indirect,01.07.2014,provided,,authorized body,not provided,,,331,Free trade agreement,"Plurilateral, Group-Group",438,provided,not provided,included,Manufacture from materials of any other heading or Manufacture in which the value of all the materials used does not exceed 60 % of the ex-works price of the product,not provided,prohibition,materials only,included,included,included,included,,,included (less than EUR 500)
,,,,,,,,,,,8703900000,,,,,,,480,,,,,,,,,,,,1,,,,,,,,,,146,,,231,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,662,,,,,,,,,,,,1,,,,,,,,,,270,,,212,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,662,,,,,,,,,,,,1,,,,,,,,,,141,,,659,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,324,,,,,,,,,,,,3,,,,,,,,,,853,,,174,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,500,,,,,,,,,,,,2,,,,,,,,,,13,,,028,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,736,,,,,,,,,,,,3,,,,,,,,,,853,,,404,,,,,,,,,,,,,,
0%,,"FTA, Korea-Central America",included,included,5 years,ITC00248,,provided,"For For Costa Rica, Honduras, Nicaragua, Panama ",1 year,8703900000,,IN FORCE,,,,,558,included (RVC 85%),8%,included (10%),provided,included,,CTH or RVC 40%,build up / build down,provided,diagonal,included,5,not included,Direct,01.10.2019,,,self-certification,provided,,,242,Free trade agreement,"Plurilateral, Country-Group",410,,provided,included,"A change to subheading 8701.10 through 8706.00 from any other heading; or No change in tariff classification is required, provided that there is a regional value content of not less than 40 percent under the build-down method.",within 120 days,not included,materials & final goods,included,included,included,within 1 year,,,included (less than USD 1000)
,,,,,,,,,,,8703900000,,,,,,,780,,,,,,,,,,,,2,,,,,,,,,,92,,,332,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,918,,,,,,,,,,,,1,,,,,,,,,,171,,,666,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,818,,,,,,,,,,,,3,,,,,,,,,,853,,,480,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,108,,,,,,,,,,,,1,,,,,,,,,,643,,,024,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,757,,,,,,,,,,,,1,,,,,,,,,,331,,,634,,,,,,,,,,,,,,
,,"Regional group, SAARC",included,included,2 years,ITC00672,,provided,,12 months,8703900000,,IN FORCE,,,provided,,699,not included,,not included,not provided,not included,,"CTH and RVC 40% (30% for LDCs, 35% for Sri Lanka)",import content,provided,diagonal,not included,2,included,Indirect,01.01.2006,provided,,authorized body,not provided,,,654,Free trade agreement,"Plurilateral, Country-Country",050,provided,not provided,included,"Rule 8: Single Contracting State Content(a) Products originating in the exporting Contracting State shall be considered to be sufficiently worked or processed for the purposes of granting originating status if they fulfill the following conditions:(i) The final product is classified in a heading at the four digit level of the Harmonised Commodity Description and Coding System differently from those in which all the non-originating materials [5] used in its manufacture are classified and(ii) Products worked on or processed as a result of which the total value of the materials, parts or produce originating from other countries or of undetermined origin used does not exceed 60% of the FOB value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting Contracting State. Rule 10: Special Treatment to Least Developed Contracting States The products originating in the Least Developed Contracting States shall be allowed a favourable 10 percentage points applied to the percentage applied in Rule 8. The products originating in Sri Lanka shall be allowed a favourable 5 percentage points applied to the percentage applied in Rule 8.",not provided,not included,not included,not included,not included,not included,within 45 days,,,not included
,,,,,,,,,,,8703900000,,,,,,,882,,,,,,,,,,,,2,,,,,,,,,,877,,,798,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,768,,,,,,,,,,,,2,,,,,,,,,,853,,,120,,,,,,,,,,,,,,
,,AAP.A25TM 24: CARICOM-Venezuela,included,not included,not provided,ITC00013,,not provided,,180 days,8703900000,,IN FORCE,,,provided,,862,not included,,not included,provided,not included,,CTH and RVC 50%,import content,not provided,diagonal,not included,2,not included,provided,01.01.2005,not provided,,authorized body,not provided,,,13,Partial scope agreement,"Plurilateral, Country-Group",780,provided,not provided,not included,"(c) Items manufactured using materials from third countries provided that they result from a process of substantial transformation, carried out in the territory of CARICOM Member Countries, which creates a different product characterised by the fact of being classified within the Harmonised Commodity Description and Coding System in a heading different from that of such materials. (d) Items that are the result of assembly operations which constitute a process of substantial transformation, carried out in the territory of a CARICOM Member Country and in the production of which materials from such countries, from Venezuela and from third countries are used, when the destination port c.i.f. value or the maritime port c.i.f. value of the materials from third countries does not exceed 50 per cent of the f.o.b. export value of such products.",not provided,not included,not included,not included,not included,not included,not included,,,not included
,,,,,,,,,,,8703900000,,,,,,,678,,,,,,,,,,,,1,,,,,,,,,,853,,,646,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,690,,,,,,,,,,,,3,,,,,,,,,,853,,,204,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,340,,,,,,,,,,,,2,,,,,,,,,,538,,,222,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,466,,,,,,,,,,,,2,,,,,,,,,,853,,,434,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,562,,,,,,,,,,,,1,,,,,,,,,,853,,,266,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,662,,,,,,,,,,,,2,,,,,,,,,,92,,,084,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,788,,,,,,,,,,,,3,,,,,,,,,,853,,,108,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,634,,,,,,,,,,,,2,,,,,,,,,,331,,,048,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,662,,,,,,,,,,,,2,,,,,,,,,,13,,,044,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,818,,,,,,,,,,,,2,,,,,,,,,,853,,,788,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,328,,,,,,,,,,,,1,,,,,,,,,,92,,,192,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,804,,,,,,,,,,,,1,,,,,,,,,,1096,,,762,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,328,,,,,,,,,,,,3,,,,,,,,,,141,,,214,,,,,,,,,,,,,,
,,"FTA, EFTA-Macedonia",included,included,3 years,ITC00345,,provided,,4 months,8703900000,,IN FORCE,,,provided,,807,included (RVC 85%),,included (10%),not provided,included,,RVC 60%,import content,provided,cross-cumulation,included,2,included,Indirect,01.05.2002,provided,,authorized body,not provided,,,339,Free trade agreement,"Plurilateral, Country-Group",352,provided,not provided,included,Manufacture in which the value of all the materials used does not exceed 40 % of the ex-works price of the product,not provided,prohibition,materials only,included,included,included,included,,,included (less than EUR 500)
,,,,,,,,,,,8703900000,,,,,,,288,,,,,,,,,,,,3,,,,,,,,,,853,,,148,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,499,,,,,,,,,,,,2,,,,,,,,,,343,,,352,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,798,,,,,,,,,,,,4,,,,,,,,,,877,,,776,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,076,,,,,,,,,,,,2,,,,,,,,,,31,,,032,,,,,,,,,,,,,,
,,"Regional group, WAEMU",not included,not included,not provided,ITC00677,,not provided,,6 months,8703900000,,IN FORCE,,,provided,,466,not included,20%,not included,not provided,not included,,CTH or RVC 30%,build-down,not provided,not included,not included,2,not included,provided,01.01.2000,not provided,,authorized body,not provided,,,659,Customs union,"Plurilateral, Country-Country",384,provided,not provided,not included,"Sont considérés, comme ayant fait l'objet d'une ouvraison ou d'une transformation suffisante, les produits obtenus à partir de matières premières partiellement ou entièrement originaires de pays tiers à condition que cette transformation entraîne : a) soit un changement de classification tarifaire dans l'un des quatre premiers chiffres de la Nomenclature Tarifaire et Statistique de l'UEMOA ; une liste d'exceptions mentionnant les cas où le changement de positon tarifaire n'est pas déterminant ou imposant des conditions supplémentaires, sera établie par règlement pris en Conseil des Ministres ; b) soit une valeur ajoutée communautaire supérieure ou égale à 30% du prix de revient ex-usine hors taxes de ces produits telle que définie à l'article premier ci-dessus.",not provided,not included,not included,not included,not included,not included,not included,,,included (less than 200 000 F CFA)
,,,,,,,,,,,8703900000,,,,,,,554,,,,,,,,,,,,1,,,,,,,,,,103,,,116,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,842,,,,,,,,,,,,1,,,,,,,,,,176,,,585,,,,,,,,,,,,,,
,,"Regional Group, Eurasian Economic Union (EEU)",not applicable,not applicable,not applicable,ITC00798,,not applicable,,not applicable,8703900000,,IN FORCE,,,not provided,,643,not applicable,,not applicable,not applicable,not applicable,,Other,not applicable,not applicable,not applicable,not applicable,2,not applicable,not applicable,01.01.2015,not provided,,not applicable,not applicable,,,774,Customs union,"Plurilateral, Country-Country",398,not provided,not applicable,not applicable,Rules of origin are not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,not applicable
,,,,,,,,,,,8703900000,,,,,,,524,,,,,,,,,,,,1,,,,,,,,,,654,,,050,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,454,,,,,,,,,,,,1,,,,,,,,,,853,,,140,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,894,,,,,,,,,,,,2,,,,,,,,,,146,,,231,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,757,,,,,,,,,,,,1,,,,,,,,,,335,,,579,,,,,,,,,,,,,,
,,"Regional group, WAEMU",not included,not included,not provided,ITC00677,,not provided,,6 months,8703900000,,IN FORCE,,,provided,,768,not included,20%,not included,not provided,not included,,CTH or RVC 30%,build-down,not provided,not included,not included,2,not included,provided,01.01.2000,not provided,,authorized body,not provided,,,659,Customs union,"Plurilateral, Country-Country",686,provided,not provided,not included,"Sont considérés, comme ayant fait l'objet d'une ouvraison ou d'une transformation suffisante, les produits obtenus à partir de matières premières partiellement ou entièrement originaires de pays tiers à condition que cette transformation entraîne : a) soit un changement de classification tarifaire dans l'un des quatre premiers chiffres de la Nomenclature Tarifaire et Statistique de l'UEMOA ; une liste d'exceptions mentionnant les cas où le changement de positon tarifaire n'est pas déterminant ou imposant des conditions supplémentaires, sera établie par règlement pris en Conseil des Ministres ; b) soit une valeur ajoutée communautaire supérieure ou égale à 30% du prix de revient ex-usine hors taxes de ces produits telle que définie à l'article premier ci-dessus.",not provided,not included,not included,not included,not included,not included,not included,,,included (less than 200 000 F CFA)
,,,,,,,,,,,8703900000,,,,,,,662,,,,,,,,,,,,2,,,,,,,,,,13,,,052,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,214,,,,,,,,,,,,1,,,,,,,,,,270,,,028,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,710,,,,,,,,,,,,1,,,,,,,,,,643,,,024,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,430,,,,,,,,,,,,3,,,,,,,,,,145,,,384,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,454,,,,,,,,,,,,1,,,,,,,,,,657,,,450,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,659,,,,,,,,,,,,2,,,,,,,,,,963,,,084,,,,,,,,,,,,,,
,,AAP.CE 35: MERCOSUR-Chile,included,included,2 years,ITC00031,,provided,,180 days,8703900000,,IN FORCE,,,provided,,600,not included,,not included,not provided,not included,,RVC 60%,included,not provided,diagonal,not included,2,not included,Indirect,01.10.1996,not provided,,authorized body,not provided,,,31,Free trade agreement,"Plurilateral, Country-Group",152,not provided,provided,not included,"C.- Cumplirán con el requisito de valor agregado en los países signatarios del 60%, a excepción de los que se establece en el Apéndice Nº 4.",within 60 days,not included,not included,included,included,not included,not included,,,not included
,,,,,,,,,,,8703900000,,,,,,,728,,,,,,,,,,,,2,,,,,,,,,,853,,,012,,,,,,,,,,,,,,
0%,,"Regional group, ECOWAS",not included,included,not provided,ITC00663,,not provided,,6 months,8703900000,,IN FORCE,,,provided,,288,included,20%,not included,provided,not included,,CTH or RVC 30%,build down,not provided,diagonal,not included,2,not included,not provided,24.07.1993,not provided,,authorized body,provided,,,646,Free trade agreement,"Plurilateral, Country-Country",204,provided,not provided,not included,"For the purpose of this Protocol, the following operations and processes shall be considered as sufficient to support a claim of origin from a Member State: Where 1) goods are not wholly produced in Member States and where their production requires the exclusive use of materials which are to be classified under a different tariff sub-heading from that of the product; The above rule shall be accompanied by a list of exemptions mentioning the cases where the change in the sub-heading is not a determining factor, or imposing additional conditions. The list shall be established in by a Regulation of the Council of Ministers. Or 2) goods are not wholly produced in Member States and where their production requires the use of materials which have received a value-added of at least 30% of the ex-factory price of the finished goods.",not provided,included,not included,not included,not included,included,not included,,,included (for certain goods)
,,,,,,,,,,,8703900000,,,,,,,894,,,,,,,,,,,,1,,,,,,,,,,853,,,788,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,500,,,,,,,,,,,,1,,,,,,,,,,640,,,028,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,490,,,,,,,,,,,,1,,,,,,,,,,295,,,222,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,784,,,,,,,,,,,,2,,,,,,,,,,651,,,414,,,,,,,,,,,,,,
,,"Regional group, WAEMU",not included,not included,not provided,ITC00677,,not provided,,6 months,8703900000,,IN FORCE,,,provided,,768,not included,20%,not included,not provided,not included,,CTH or RVC 30%,build-down,not provided,not included,not included,2,not included,provided,01.01.2000,not provided,,authorized body,not provided,,,659,Customs union,"Plurilateral, Country-Country",562,provided,not provided,not included,"Sont considérés, comme ayant fait l'objet d'une ouvraison ou d'une transformation suffisante, les produits obtenus à partir de matières premières partiellement ou entièrement originaires de pays tiers à condition que cette transformation entraîne : a) soit un changement de classification tarifaire dans l'un des quatre premiers chiffres de la Nomenclature Tarifaire et Statistique de l'UEMOA ; une liste d'exceptions mentionnant les cas où le changement de positon tarifaire n'est pas déterminant ou imposant des conditions supplémentaires, sera établie par règlement pris en Conseil des Ministres ; b) soit une valeur ajoutée communautaire supérieure ou égale à 30% du prix de revient ex-usine hors taxes de ces produits telle que définie à l'article premier ci-dessus.",not provided,not included,not included,not included,not included,not included,not included,,,included (less than 200 000 F CFA)
,,,,,,,,,,,8703900000,,,,,,,508,,,,,,,,,,,,3,,,,,,,,,,853,,,120,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,690,,,,,,,,,,,,2,,,,,,,,,,853,,,174,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,643,,,,,,,,,,,,4,,,,,,,,,,316,,,398,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,702,,,,,,,,,,,,1,,,,,,,,,,196,,,360,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,484,,,,,,,,,,,,2,,,,,,,,,,20,,,320,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,798,,,,,,,,,,,,1,,,,,,,,,,148,,,570,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,562,,,,,,,,,,,,1,,,,,,,,,,853,,,270,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,788,,,,,,,,,,,,1,,,,,,,,,,643,,,748,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,579,,,,,,,,,,,,1,,,,,,,,,,343,,,499,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,400,,,,,,,,,,,,1,,,,,,,,,,570,,,368,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,706,,,,,,,,,,,,2,,,,,,,,,,651,,,368,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,562,,,,,,,,,,,,2,,,,,,,,,,853,,,450,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,858,,,,,,,,,,,,2,,,,,,,,,,611,,,426,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,508,,,,,,,,,,,,1,,,,,,,,,,853,,,466,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,704,,,,,,,,,,,,2,,,,,,,,,,103,,,096,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,704,,,,,,,,,,,,2,,,,,,,,,,279,,,152,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,757,,,,,,,,,,,,1,,,,,,,,,,335,,,352,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,800,,,,,,,,,,,,2,,,,,,,,,,853,,,072,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,842,,,,,,,,,,,,2,,,,,,,,,,538,,,222,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,690,,,,,,,,,,,,2,,,,,,,,,,643,,,180,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,704,,,,,,,,,,,,1,,,,,,,,,,732,,,410,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,562,,,,,,,,,,,,1,,,,,,,,,,145,,,132,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,740,,,,,,,,,,,,1,,,,,,,,,,18,,,670,,,,,,,,,,,,,,
,,"FTA, EFTA-Macedonia",included,included,3 years,ITC00345,,provided,,4 months,8703900000,,IN FORCE,,,provided,,807,included (RVC 85%),,included (10%),not provided,included,,RVC 60%,import content,provided,cross-cumulation,included,2,included,Indirect,01.05.2002,provided,,authorized body,not provided,,,339,Free trade agreement,"Plurilateral, Country-Group",579,provided,not provided,included,Manufacture in which the value of all the materials used does not exceed 40 % of the ex-works price of the product,not provided,prohibition,materials only,included,included,included,included,,,included (less than EUR 500)
